"818","2.3.3.2 - Habilidades motrices  y cualidades físicas básicas"
"819","2.3.3.3 - Actividades físicas artístico-expresivas"
"820","2.3.3.4 - Actividad física y salud"
"821","2.3.3.5 - Juegos y actividades deportivas"
"822","2.3.3.6 - Expresión corporal y artística"
"823","2.3.3.7 - Conexiones con otras áreas"
"824","2.3.4 - Educación para la Ciudadanía"
"825","2.3.4.1 - Individuos y relaciones interpersonales y sociales"
"834","2.3.4.10 - Convivencia y valores cívicos"
"835","2.3.4.11 - Pertenencia y ciudadanía"
"836","2.3.4.12 - Conexiones con otras áreas"
"837","2.3.4.13 - Contenidos comunes"
"838","2.3.4.14 - Exposición de opiniones y juicios propios. El diálogo"
"839","2.3.4.15 - Preparación de debates"
"840","2.3.4.16 - Análisis comparativos y evaluación crítica de informaciones"
"841","2.3.4.17 - Derechos y deberes de los ciudadanos"
"842","2.3.4.18 - Las sociedades democráticas del siglo XXI"
"843","2.3.4.19 - La ciudadanía en un mundo global"
"826","2.3.4.2 - La vida en comunidad"
"827","2.3.4.3 - Vivir en sociedad"
"828","2.3.4.4 - Autonomía y responsabilidad"
"829","2.3.4.5 - Diversidad natural, cultural o religiosa y desigualdad social"
"830","2.3.4.6 - Práctica de la participación y la convivencia"
"831","2.3.4.7 - Convivencia y conflicto"
"832","2.3.4.8 - Participación democrática"
"833","2.3.4.9 - Identidad y autonomía"
"844","2.3.5 - Lengua Castellana y Literatura"
"845","2.3.5.1 - Comunicación oral: Escuchar, hablar y conversar"
"854","2.3.5.10 - La lengua como instrumento de aprendizaje"
"846","2.3.5.2 - Composición escrita: Leer y escribir"
"847","2.3.5.3 - Comprensión de textos escritos"
"848","2.3.5.4 - Composición de textos escritos y uso de normas ortográficas"
"849","2.3.5.5 - Educación literaria"
"850","2.3.5.6 - Conocimiento de la lengua, su fundamento y aprendizaje"
"851","2.3.5.7 - Conocimiento y reflexión sobre el uso de la lengua"
"852","2.3.5.8 - Adquisición de las convenciones del código escrito y lectura expresiva de textos"
"853","2.3.5.9 - Las lenguas y los hablantes"
"855","2.3.6 - Matemáticas"
"856","2.3.6.1 - Números y operaciones"
"865","2.3.6.10 - La situación en el  plano y en el espacio distancias, ángulos  y giros"
"866","2.3.6.11 - Formas planas y espaciales"
"867","2.3.6.12 - Regularidades y simetrías"
"868","2.3.6.13 - Tratamiento de la información. Azar y probabilidad"
"869","2.3.6.14 - Gráficos, tablas y parámetros estadísticos"
"870","2.3.6.15 - Carácter aleatorio de algunas experiencias"
"871","2.3.6.16 - Sistema monetario"
"872","2.3.6.17 - Resolución de problemas que impliquen la realización de cálculos, medidas y análisis de formas geométricas"
"873","2.3.6.18 - Formulación de problemas propios de forma individual y colectiva"
"874","2.3.6.19 - Contenidos comunes"
"857","2.3.6.2 - Números enteros, decimales y fracciones"
"875","2.3.6.20 - La comprensión, representación y uso de los números: Operaciones y medida"
"876","2.3.6.21 - Resolución de problemas, estrategias y cálculo mental"
"877","2.3.6.22 - Organización del pensamiento matemático propio. Su comunicación y contraste con el de los otros"
"878","2.3.6.23 - Conexiones entre los diferentes bloques de matemáticas y con las otras áreas"
"879","2.3.6.24 - Razonamiento y prueba"
"880","2.3.6.25 - Comunicación y representación"
"881","2.3.6.26 - Relaciones y combinaciones"
"858","2.3.6.3 - Operaciones"
"859","2.3.6.4 - Estrategias de cálculo"
"860","2.3.6.5 - La medida: Estimación y cálculo de magnitudes"
"861","2.3.6.6 - Longitud, peso/masa, capacidad, volumen y superficie"
"862","2.3.6.7 - Medida del tiempo y medidas monetarias"
"863","2.3.6.8 - Medida de ángulos"
"864","2.3.6.9 - Geometría"
"882","2.3.7 - Lengua Inglesa y Literatura"
"883","2.3.7.1 - Comunicación oral: Escuchar, comprender y conversar"
"892","2.3.7.10 - La lengua como instrumento de aprendizaje"
"893","2.3.7.11 - Tecnología de la información y la comunicación"
"884","2.3.7.2 - Composición escrita: Leer y escribir. Desarrollo de la escritura"
"885","2.3.7.3 - Conocimiento de la lengua, su fundamento y aprendizaje"
"886","2.3.7.4 - Conocimientos lingüísticos"
"887","2.3.7.5 - Reflexión sobre el aprendizaje"
"888","2.3.7.6 - Aspectos socioculturales y consciencia intercultural"
"889","2.3.7.7 - Dimensión plurilingüe  e intercultural"
"890","2.3.7.8 - Animación a la lectura"
"891","2.3.7.9 - Uso de la lengua. Conocimiento y reflexión"
"894","2.3.8 - Lengua Francesa y Literatura"
"895","2.3.8.1 - Comunicación oral: Escuchar, comprender y conversar"
"904","2.3.8.10 - La lengua como instrumento de aprendizaje"
"905","2.3.8.11 - Tecnología de la información y la comunicación"
"896","2.3.8.2 - Composición escrita: Leer y escribir. Desarrollo de la escritura"
"897","2.3.8.3 - Conocimiento de la lengua, su fundamento y aprendizaje"
"898","2.3.8.4 - Conocimientos lingüísticos"
"899","2.3.8.5 - Reflexión sobre el aprendizaje"
"900","2.3.8.6 - Aspectos socioculturales y consciencia intercultural"
"901","2.3.8.7 - Dimensión plurilingüe  e intercultural"
"902","2.3.8.8 - Animación a la lectura"
"903","2.3.8.9 - Uso de la lengua. Conocimiento y reflexión"
"906","2.3.9 - Lengua Alemana y Literatura"
"907","2.3.9.1 - Comunicación oral: Escuchar, comprender y conversar"
"916","2.3.9.10 - La lengua como instrumento de aprendizaje"
"917","2.3.9.11 - Tecnología de la información y la comunicación"
"908","2.3.9.2 - Composición escrita: Leer y escribir. Desarrollo de la escritura"
"909","2.3.9.3 - Conocimiento de la lengua, su fundamento y aprendizaje"
"910","2.3.9.4 - Conocimientos lingüísticos"
"911","2.3.9.5 - Reflexión sobre el aprendizaje"
"912","2.3.9.6 - Aspectos socioculturales y consciencia intercultural"
"913","2.3.9.7 - Dimensión plurilingüe  e intercultural"
"914","2.3.9.8 - Animación a la lectura"
"915","2.3.9.9 - Uso de la lengua. Conocimiento y reflexión"
"942","3 - Educación Secundaria Obligatoria"
"943","3.1 - Primer curso"
"944","3.1.1 - Ciencias de la Naturaleza"
"945","3.1.1.1 - Contenidos comunes"
"946","3.1.1.2 - La tierra en el Universo"
"947","3.1.1.3 - Materiales Terrestres"
"948","3.1.1.4 - Vida en la tierra; los seres vivos y su diversidad"
"949","3.1.1.5 - Técnicas de trabajo"
"950","3.1.1.6 - Las personas y la salud"
"951","3.1.1.7 - Conocimiento científico"
"1026","3.1.10 - Historia y Cultura de las Religiones"
"1027","3.1.10.1  - La diversidad de creencias: Las religiones en el mundo actual"
"1036","3.1.10.10 - Historia de las religiones"
"1037","3.1.10.11 - Contenidos comunes"
"1038","3.1.10.12 - Arte y religión en los pueblos prehistóricos"
"1039","3.1.10.13 - La religión en Mesopotamia y Egipto"
